0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.91716534363662868878172216064946905,0.0,2.04216534363662868878172216064946905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4047510318011059426979159070469904691,0.0,0.4047510318011059426979159070469904691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.45146602249221636665698028602631728,0.0,-30.21075747526504271440647815573950607,0.0,18.88429145277282634774949786971318879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7090335647602614506847116729463301439,0.0,1.03030720858751876652616190884004718,0.0,-0.3212736438272573158414502358937170357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-29.99548716455828439840910684944199275,0.0,37.60598277499180180536489685624385701,0.0,0.3212736438272573158414502358937170357,0.0,-7.806769254260774722797240242695581295,0.0,0.0,0.0,0.0,0.0,0.0
3.104665054272962116338769391849124223,0.0,-2.430325019757162297132065927415566359,0.0,-1.905479301151524635219201659483842131,0.0,1.231139266635724816012498195050284266,0.0,0.0,0.0,0.0,0.0,0.0
-2.424429547752047869875875914355514008,0.0,2.430325019757162297132065927415566359,0.0,1.905479301151524635219201659483842131,0.0,-1.231139266635724816012498195050284266,0.0,-0.555235506520914246462893477493610215,0.0,0.0,0.0,0.0
-0.01044135044479748590294518945165354204,0.0,0.07260303614655074505152104505488141613,0.0,-0.1288275951677260952239454098576424313,0.0,0.1129355350093823566139440107122154084,0.0,-0.04626962554340952053857445645780085125,0.0,0.0,0.0,0.0
-0.8108522787762101328175789228607932098,0.0,0.2560073199220492435001562192140882299,0.0,0.8068294072697527893665866422787819475,0.0,-0.4557148228721823795105894821742761164,0.0,-0.04626962554340952053857445645780085125,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
